customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,monthly_revenue,annual_revenue,lifetime_value,usage_trend_3m,support_ticket_count,inactivity_score,revenue_risk_score,high_value_customer
1976-AZZPJ,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,34.2,410.40000000000003,239.40000000000003,0.7415345546019888,0,0.550020366250497,18.810696525767,0
7248-VZQLC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,85.2,1022.4000000000001,4004.4,-1.6053710396836176,1,0.09884531062468171,8.421620465222883,1
6156-UZDLF,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,87.15,1045.8000000000002,2265.9,-0.8348363927365382,0,0.3202298553828903,27.90803189661889,1
3099-OONVS,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,54.3,651.5999999999999,1357.5,-1.7954949287629212,1,0.32939255044120086,17.886015488957206,0
9500-WBGRP,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No,19.1,229.20000000000002,1317.9,-0.9919993186209087,2,0.518675326225692,9.906698730910719,0
5183-KLYEM,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,112.75,1353.0,8118.0,-0.9542600955038552,0,0.9116270604428832,102.78595106493508,1
5144-PQCDZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,19.95,239.39999999999998,79.8,0.6891702795289991,2,0.9818725733700796,19.58835783873309,0
8514-VZHEB,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,19.5,234.0,1150.5,1.064408168262131,2,0.1408993802128049,2.747537914149696,0
6625-IUTTT,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,65.55,786.5999999999999,4391.849999999999,0.28976281054910646,2,0.8140805466360419,53.36297983199255,1
9355-NPPFS,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,78.8,945.5999999999999,2048.7999999999997,-0.44836795805782476,1,0.3965111734573994,31.24508046844307,1
0068-FIGTF,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,78.2,938.4000000000001,2111.4,-1.5024727606867945,4,0.7088035580856945,55.42843824230131,1
5965-GGPRW,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,105.25,1263.0,7578.0,-0.8813889183163307,4,0.5448600917617952,57.34652465792894,1
8035-PWSEV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,89.25,1071.0,535.5,-0.3339655091160331,2,0.5172707011333914,46.16641007615518,0
2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,20.65,247.79999999999998,1280.3,1.4036352265702876,3,0.6794681125550985,14.031016524262784,0
1840-BIUOG,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,68.7,824.4000000000001,1374.0,-0.014871683602888887,0,0.9198561599682336,63.19411818981765,0
1356-MKYSK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,78.65,943.8000000000001,471.90000000000003,-0.621424998697804,1,0.3036845195153618,23.884787459883206,0
6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,24.75,297.0,1262.25,-0.0551478059799951,2,0.9093524609107576,22.50647340754125,0
1830-IPXVJ,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,19.75,237.0,1204.75,-0.6487205072119969,1,0.2154048388100197,4.2542455664978895,0
5828-DWPIL,Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,89.1,1069.1999999999998,5524.2,0.6436759961165165,2,0.3934346762315698,35.05502965223287,1
8398-TBIYD,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,84.7,1016.4000000000001,6098.400000000001,1.2092302471905754,2,0.0461098689910705,3.9055059035436717,1
0011-IGKFF,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,Yes,98.0,1176.0,1274.0,1.2914954102702003,2,0.46774325663995164,45.83883915071526,0
4192-GORJT,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,94.45,1133.4,472.25,-0.47100407893218954,1,0.32462630416655824,30.660954428531426,0
6496-SLWHQ,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,105.0,1260.0,315.0,-0.6100490735861354,2,0.03394282993786202,3.563997143475512,0
9912-GVSEQ,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,Yes,93.85,1126.1999999999998,2440.1,-0.6230330269325469,1,0.4301293182246396,40.36763651538243,1
2931-FSOHN,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,59.9,718.8,778.6999999999999,-0.600672900257564,1,0.765730118795529,45.867234115852185,0
9418-RUKPH,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,19.95,239.39999999999998,758.1,-0.9807191861973859,1,0.17442780413385772,3.4798346924704613,0
5383-MMTWC,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,84.0,1008.0,672.0,0.4850377470708379,3,0.2444276640517259,20.531923780344975,0
9971-ZWPBF,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,108.9,1306.8000000000002,3702.6000000000004,-0.43458473287983296,2,0.2686331118384684,29.254145879209208,1
4712-AUQZO,Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,33.6,403.20000000000005,604.8000000000001,-1.1562447707660584,0,0.305946134189225,10.279790108757961,0
9711-FJTBX,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,85.85,1030.1999999999998,4807.599999999999,1.2638936590204501,2,0.9436918099409174,81.01594188342776,1
2908-ZTPNF,Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,34.85,418.20000000000005,1254.6000000000001,-0.2695500591890195,1,0.3792460482141622,13.216724780263553,0
7240-ETPTR,Female,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,48.75,585.0,438.75,-1.5861963295204156,0,0.8737873223052677,42.5971319623818,0
2202-CUYXZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,84.85,1018.1999999999999,84.85,-0.15598182090887008,3,0.9927096555950877,84.23141427724319,0
5995-OIGLP,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,Yes,56.65,679.8,679.8,0.9770148442180118,1,0.8496314377416958,48.13162094806707,0
8421-WZOOW,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,95.3,1143.6,5432.099999999999,0.09521234383052678,2,0.37582382732633923,35.81601074420013,1
6261-RCVNS,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,Yes,73.9,886.8000000000001,3103.8,-0.004513694528905271,1,0.27669610486100316,20.447842149228133,1
7951-QKZPL,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes,24.5,294.0,808.5,1.0375202280580016,0,0.5844586196869587,14.319236182330487,0
1414-YADCW,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,84.6,1015.1999999999999,5922.0,-0.918728709993117,2,0.3016693788001211,25.521229446490246,1
8756-RDDLT,Female,0,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,44.95,539.4000000000001,3056.6000000000004,1.2792096423517996,0,0.09131983630877583,4.104826642079473,1
2862-PFNIK,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,24.7,296.4,24.7,-1.3935004707215854,0,0.8000339507573976,19.76083858370772,0
5816-QVHRX,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,100.3,1203.6,3711.1,0.15940251561445792,1,0.2607786183707078,26.156095422581995,1
4430-YHXGG,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,84.2,No,25.45,305.4,101.8,1.458223746373457,3,0.0626572011946881,1.594625770404812,0
6888-SBYAI,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,50.7,608.4000000000001,50.7,-1.370122367310256,0,0.8779117598747594,44.5101262256503,0
7395-XWZOY,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,55.0,660.0,1100.0,0.8400902055917583,1,0.044077484495432806,2.4242616472488043,0
7169-YWAMK,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,68.4,820.8000000000001,4924.8,-0.2979643015458197,1,0.49152673185123397,33.6204284586244,1
3640-PHQXK,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,89.9,1078.8000000000002,2786.9,-2.05831143189624,3,0.27397778247883664,24.630602644847414,1
6877-LGWXO,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,78.55,942.5999999999999,1413.8999999999999,0.7956891885005347,2,0.8977723797595171,70.52002043011007,1
6859-RKMZJ,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,55.05,660.5999999999999,605.55,1.1113968296928876,1,0.8629928796074241,47.50775802238869,0
2729-VNVAP,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No,19.8,237.60000000000002,653.4,-1.271575478545526,2,0.25184704850187944,4.986571560337214,0
2957-JIRMN,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,84.45,1013.4000000000001,5235.900000000001,0.7064509468552371,3,0.7237081557852462,61.11715375606404,1
2049-BAFNW,Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,35.9,430.79999999999995,35.9,-0.4038355892064902,1,0.6843311835582304,24.56748948974047,0
3842-QTGDL,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,80.75,969.0,1292.0,-0.22495438758722203,1,0.2050198676613978,16.555354313657872,0
7163-OCEQI,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,78.65,943.8000000000001,1730.3000000000002,-1.4423531187270464,0,0.19069287571877347,14.997994675281534,1
9782-LGXMC,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,61.75,741.0,3025.75,0.3296287311728946,4,0.5004127973312006,30.900490235201637,1
5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,63.7,764.4000000000001,2293.2000000000003,0.16217478796767426,2,0.12976858059858076,8.266258584129595,1
8019-ENHXU,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,99.45,1193.4,4176.900000000001,-1.2559838338268747,1,0.009719923189171475,0.9666463611631032,1
5167-GBFRE,Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,25.2,302.4,100.8,-0.3497441941668836,2,0.16424724854593442,4.1390306633575475,0
9033-EOXWV,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,74.05,888.5999999999999,888.5999999999999,-1.2783560356246224,2,0.22941405219726851,16.988110565207734,0
4673-KKSLS,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,87.6,1051.1999999999998,2715.6,1.8842085365191228,0,0.4157638277690737,36.42091131257086,1
4853-OITSN,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,89.15,1069.8000000000002,445.75,1.0928294847290219,2,0.7916812354290277,70.57838213849783,0
9800-OUIGR,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1374.2,No,20.0,240.0,1320.0,1.6076059138137027,1,0.24923429489311488,4.984685897862297,0
1324-NLTJE,Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,55.0,660.0,825.0,1.7954877096409876,3,0.9888702381135206,54.387863096243635,0
2324-EFHVG,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,104.4,1252.8000000000002,6681.6,-0.4207012526344927,0,0.6272915120895877,65.48923386215296,1
7094-MSZAO,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,20.05,240.60000000000002,200.5,-1.1064523222160467,5,0.68305494077637,13.695251562566218,0
1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,89.75,1077.0,628.25,-0.5954714143219856,2,0.339107905675217,30.434934534350724,0
6907-CQGPN,Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,34.3,411.59999999999997,994.6999999999999,1.6616198185788549,2,0.3640350888233638,12.486403546641377,0
0780-XNZFN,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No,20.65,247.79999999999998,1177.05,-1.240721135991985,1,0.28864932060976456,5.960608470591637,0
0239-OXEXL,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,84.25,1011.0,3875.5,-0.09587052822411529,2,0.26214426244851774,22.08565411128762,1
2675-IJRGJ,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,978,No,19.65,235.79999999999998,1041.4499999999998,1.8059058023365673,2,0.4564216644698156,8.968685706831875,0
7049-GKVZY,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,79.85,958.1999999999999,1357.4499999999998,1.2433835119144498,1,0.7961898319657321,63.57575808246371,0
8577-QSOCG,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,20.2,242.39999999999998,767.6,1.0682574887944707,2,0.48367766850540694,9.77028890380922,0
3721-CNZHX,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,19.8,237.60000000000002,297.0,-1.6941609721635644,1,0.4399721528823425,8.711448627070382,0
0212-ISBBF,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,50.35,604.2,1107.7,-1.185084729989877,4,0.21750566954337913,10.95141046150914,0
9185-TQCVP,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,85.15,1021.8000000000001,1192.1000000000001,2.007139787986142,1,0.20624514355591084,17.561773973785808,0
3585-YNADK,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,74.6,895.1999999999999,4252.2,-0.9785565600927648,3,0.7634142485151213,56.950702939228044,1
5271-DBYSJ,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,79.15,949.8000000000001,870.6500000000001,-0.16126710677147546,1,0.8675146547830519,68.66378492607856,0
1099-GODLO,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,No,20.35,244.20000000000002,20.35,1.1684005125772987,2,0.926619656345193,18.85671000662468,0
6828-HMKWP,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No,21.05,252.60000000000002,252.60000000000002,-2.4759979161020502,3,0.04686258619732708,0.9864574394537351,0
5567-WSELE,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,94.6,1135.1999999999998,283.79999999999995,-1.1608508430555584,0,0.6756666658033531,63.9180665849972,0
1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,94.7,1136.4,3409.2000000000003,-1.9139903868940198,1,0.018390473714876343,1.7415778607987897,1
8063-RJYNF,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,94.25,1131.0,1508.0,-1.1772539667205448,0,0.02437969016451591,2.2977857980056244,1
0687-ZVTHB,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,72.45,869.4000000000001,4709.25,-0.8159140776131194,1,0.8100781299927481,58.690160517974604,1
2080-GKCWQ,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,74.95,899.4000000000001,149.9,1.2854437996927726,2,0.3936465833351458,29.50381142096918,0
9661-ACXBS,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,105.2,1262.4,4418.400000000001,0.3070961502263972,2,0.5694742979855174,59.90869614807643,1
2193-SFWQW,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,111.95,1343.4,8060.400000000001,0.011868383759851994,1,0.8900317562902839,99.63905511669728,1
5656-JAMLX,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,19.85,238.20000000000002,1230.7,-0.2536663667205807,1,0.8796727249811911,17.461503590876646,0
3462-BJQQA,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,89.75,1077.0,538.5,1.9362094474176517,0,0.9015552113958538,80.91458022277789,0
0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036,No,20.05,240.60000000000002,962.4000000000001,1.8790250050667823,4,0.6032183286668797,12.09452748977094,0
6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,108.95,1307.4,3813.25,0.2924248618363887,0,0.16449138059783963,17.921335916134627,1
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,19.65,235.79999999999998,1021.8,1.3379943918761457,1,0.16150803253020296,3.173632839218488,0
4367-NHWMM,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,24.9,298.79999999999995,24.9,0.3666366392075469,2,0.4305332315921574,10.720277466644719,0
3727-RJMEO,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,82.85,994.1999999999999,497.09999999999997,-0.620279260820645,1,0.2136295437157928,17.69920769685343,0
3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,93.2,1118.4,6617.2,0.37972761605305794,3,0.6640195829065566,61.886625126891076,1
6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,84.8,1017.5999999999999,5681.599999999999,-1.038846752728234,1,0.6468568373560045,54.85345980778918,1
3915-ODIYG,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,71.75,861.0,4305.0,0.035205720349498114,1,0.6964631877047411,49.971233717815174,1
1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,30.35,364.20000000000005,698.0500000000001,-1.1623146117851044,0,0.16798494367925054,5.098343040665254,0
2724-FJDYW,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,54.85,658.2,2139.15,-0.7368941004570027,0,0.9862525943778613,54.095954801625695,1
4451-RWASJ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,No,19.5,234.0,292.5,0.47050135363097123,5,0.6605294996818387,12.880325243795856,0
6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,103.85,1246.1999999999998,5504.049999999999,-2.4019634473652807,1,0.6937488560973101,72.04581870570564,1
3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,609.05,No,24.2,290.4,580.8,1.2988739615705105,2,0.9431665301276994,22.824630029090322,0
5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No,19.35,232.20000000000002,715.95,1.444793327307819,2,0.5253905843476693,10.166307807127401,0
5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,83.6,1003.1999999999999,418.0,0.3792739793377609,2,0.7185063036464058,60.06712698483952,0
5671-UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,100.65,1207.8000000000002,5032.5,0.04524438424911097,1,0.6962714018704422,70.07971659826002,1
0956-ACVZC,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,94.1,1129.1999999999998,5081.4,0.852107644916704,0,0.7863926524904686,73.99954859935309,1
2325-NBPZG,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,74.55,894.5999999999999,223.64999999999998,-0.7524336795947927,3,0.8051364408675801,60.022921666678094,0
4250-ZBWLV,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,108.45,1301.4,7374.6,-0.20619313772899905,3,0.5501955558993689,59.66870803728656,1
4482-FTFFX,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,56.15,673.8,280.75,0.19325460815449386,3,0.6999595103063411,39.30272650370105,0
